frame_id,vehicle_speed,lane_curvature,lane_visibility,road_type,weather_condition,camera_angle,lane_detected,left_lane_position,right_lane_position
832,50.81348053515802,0.5284566790474526,0.45252472422271883,highway,rainy,167.95937175875963,1,-1.8809547368505217,1.9032775781375766
833,49.95859233247932,0.4438949147977732,0.6103871804869687,rural,foggy,112.2374708987255,0,-1.5223083014595735,1.8870138867332311
834,52.32202434895871,0.4749166328188769,0.8222623026137111,rural,foggy,154.64245108527024,0,-1.811465553957573,1.7137448227331666
835,59.65315112613219,0.6645354952270746,0.18047669609092332,rural,clear,57.54570739149465,0,-1.7944455497998455,1.9179211005329677
836,62.342147325365204,0.4764835121748903,0.695378534005984,city,clear,4.925520621185653,0,-1.6444221252482096,1.7949859371088532
837,75.50500492814076,0.4310723376847612,0.7874257393381833,rural,snowy,165.28511308007285,0,-1.6944765312618038,1.7190982245879063
838,50.016459592612094,0.4315003849873607,0.44711140748178246,city,rainy,39.317512436807846,1,-1.8224371832919655,2.002280095257894
839,69.84322398476584,0.44508735190104226,0.32323357706785427,highway,foggy,131.12754388942136,1,-1.5363360573561833,1.965228803575748
840,57.86011155774491,0.4405502277573278,0.01354432392440208,city,rainy,118.61411667788768,1,-1.7741559078588014,1.1999733413574232
841,59.50536290347567,0.37203521516507565,0.7971050223340935,rural,clear,28.469438715538292,1,-1.6915051607962206,1.3729666318747105
842,66.74819492166604,0.3875799903053022,0.32793865903598807,highway,snowy,35.24021937560637,1,-1.6109865954589873,2.1144348884668744
843,48.772779784377015,0.417067962563863,0.3573094694080502,rural,clear,59.23304665736325,0,-2.2858438858379313,1.5505323466435121
844,63.82409746184051,0.5591571018453098,0.33600616309881226,rural,clear,136.24751753074523,0,-1.9438773912850902,1.5376360226779073
845,61.66452208213056,0.46187627127271264,0.4987393308123381,highway,foggy,7.063964045382011,0,-1.917939803538452,1.77149277248062
846,64.92451264008149,0.47928383109059597,0.7024995732190771,rural,rainy,73.2723732519422,1,-1.6682419078695065,1.8529042013121815
847,62.89168643907818,0.6270088025254897,0.7718631310005108,city,foggy,119.72037713194193,1,-1.4513441737584203,1.7031904080045268
848,84.55300139910895,0.6295007149938419,0.3925707204031583,highway,foggy,30.864770268953958,1,-2.173191490334202,1.1896203996993728
849,53.62260015748684,0.4717875056862265,0.6631020350451691,highway,clear,21.495109063974944,0,-1.8832094155209582,1.8311232801358799
850,54.690030449981826,0.43691364893165907,0.7206842502713152,highway,snowy,70.2382033911984,0,-1.5811528047384602,2.1604066496477157
851,53.76859473575236,0.41355696863264624,0.29691733167738155,rural,clear,51.580659215106365,0,-2.147965754787477,1.5248484823020538
852,54.44522880839745,0.5692775769708238,0.09662146953709327,rural,rainy,116.8372195623178,0,-1.7233343882808052,2.1297188322567164
853,53.62612872693482,0.47952927664777123,0.8946657206444625,highway,snowy,174.52233657383036,0,-1.7088870776609024,1.7442619747376287
854,71.89016531107552,0.46135051096772095,0.6771159717815929,city,foggy,0.8044084672470175,0,-1.6924950430104488,2.156834617384656
855,74.20504247989855,0.41863354248624474,0.6481104088762915,rural,rainy,162.42838424290062,0,-2.0248436582471627,1.924748415729099
856,54.29253706250524,0.42303335909886114,0.05890251521197798,rural,rainy,77.98014655028865,1,-1.8080895602470404,1.690855785566697
857,51.67644426895771,0.5320058191493244,0.8178730575039265,rural,rainy,119.52139126817785,0,-2.040383846369719,1.9260001182685969
858,64.71415556386404,0.3684561734112738,0.5660541560860531,city,rainy,153.1848659120653,0,-1.5785408563753105,2.0623497270212066
859,54.477769557190285,0.5994868693787938,0.8478844173175661,rural,clear,103.22255900198238,0,-2.0128499365363375,1.5077800369929455
860,66.32931817755511,0.44661553561850814,0.9745611837367615,rural,rainy,17.516128894440822,1,-1.7925000083359308,1.8220011258643343
861,62.029230208513,0.48503640557482075,0.9571003208802421,city,clear,25.307131627476103,1,-1.3818294026791094,2.007033090970918
862,44.84255885002768,0.36630220418594456,0.8560893463902075,city,snowy,142.0704076175138,1,-1.5744632599463486,1.7314024236568488
863,75.47505201330061,0.49876340617576354,0.0109473738313689,rural,rainy,41.23768165996192,0,-2.1536683665202943,1.536838618332173
864,77.95877673095522,0.467167905730944,0.8857272082369565,highway,clear,102.42677090383809,0,-1.8607598487739445,2.2097334340886263
865,53.87211309515614,0.4949919401143533,0.0750623138276455,highway,rainy,77.0544922461803,1,-1.7868305639605049,1.438772605932631
866,56.122984400640156,0.6471708898361891,0.8511939701767672,city,snowy,54.655016905643066,0,-1.8379916204813045,1.7371143479501865
867,62.85865390724905,0.517769804579024,0.28017406861162364,rural,foggy,141.65416154202973,0,-1.7223374316318312,1.7855797330888645
868,63.34456789987025,0.4205340815854196,0.6100683385333676,city,snowy,131.6189974004674,1,-1.6768682060251041,2.2188004016848084
869,66.5854427267283,0.42886800894534316,0.03806823114987967,city,foggy,116.29959920489873,0,-1.4333160715650446,1.354997836207135
870,80.1020453876635,0.5595131185913769,0.7711816961182281,highway,clear,67.08084631618054,1,-1.8934409447661054,1.7969404596489282
871,58.2305277250595,0.6298693290993425,0.1117061222329715,city,snowy,40.764658323831235,0,-1.6513397108661945,1.6724694074079758
872,52.01702755461546,0.528191802075105,0.4106881716757719,city,clear,92.86109117966515,0,-1.8363626978957495,1.6712315748208506
873,46.20680771985473,0.5688712744554769,0.8174460023253014,rural,snowy,147.07873805917865,0,-1.486325467981097,2.1128628701795167
874,52.69069960058081,0.5609737723336705,0.6953489965083351,rural,rainy,103.61969466915494,0,-1.721754877336948,1.6055233412695402
875,59.66873027126203,0.6419064413357521,0.006042696858066909,city,foggy,174.62513577509915,0,-1.7918629130593555,1.5486078943690829
876,77.94557863517788,0.3050409827273967,0.40303233454254883,city,rainy,2.7787478512315156,1,-1.8522891837667774,1.5646928643056826
877,54.823887009638284,0.5667218939304528,0.04192751696450803,rural,clear,179.7024206499521,1,-1.9740392865957757,1.832863725176423
878,62.237879516388986,0.5983736043903564,0.6734998608184691,highway,rainy,124.45362834456405,0,-1.6266788937717787,1.7949787048209873
879,59.83577103927248,0.3661276293864426,0.9689484917533214,rural,foggy,149.88132309437972,0,-1.9641553029352554,1.746446579286929
880,71.88393273448084,0.4114331815993584,0.6552612623007592,rural,foggy,60.291426198141956,1,-2.173247082900545,1.693396666864541
881,85.26932425873622,0.41492172513718467,0.22437243111755578,rural,foggy,91.50143905558,0,-1.9921418509387272,2.0841859507069835
882,54.69131227079679,0.42712098036226165,0.3552330320665401,rural,foggy,143.45806461917965,0,-1.7694088483982493,1.4061229452810997
883,55.10560557481778,0.4518282949064474,0.9766505556584677,rural,foggy,136.91690502605758,1,-2.0443400335607538,2.04205182369314
884,70.44160877069072,0.5242602813054942,0.22405241203235005,highway,clear,60.126197198269665,0,-1.961014452396225,1.5201735282878834
885,66.81891489626311,0.586567465116737,0.5615290730544427,rural,rainy,58.39384230428453,0,-2.1781540224919715,2.0147906110047606
886,78.46707325736034,0.6081316957768537,0.40045380868174474,rural,snowy,119.3060165241836,1,-1.965471102638944,1.9620520386717393
887,65.83928185325964,0.41621769388322183,0.7683152979282216,highway,rainy,168.05865266495903,0,-1.4576305884372787,1.9261836977431503
888,56.40707909212941,0.4155297001297017,0.8673892719798871,city,rainy,78.9814783213434,0,-1.9266290980105265,1.781867970638745
889,65.9065483069231,0.6315821840016222,0.34083727435029676,highway,clear,63.529523875658874,0,-1.821648924441658,1.7141986400001001
890,71.08703580582907,0.5646743935418644,0.6603963636993826,rural,clear,161.04366652251272,1,-1.3516838993525697,1.8379016452892594
891,68.20482181197364,0.5082864841868996,0.5490476975177273,city,clear,122.95009106218453,1,-1.733760073868107,2.0251724436737177
892,65.07274031107298,0.5473336675554967,0.27844449005543337,highway,clear,69.88967634709483,0,-1.741639183392027,1.736351297747494
893,70.66674689589154,0.4970196218148559,0.2719408028130017,city,rainy,10.309721552603017,1,-1.9909103257658276,1.6975172404127115
894,71.69295590445672,0.5524584683047614,0.538631647532304,highway,foggy,129.86806896860128,0,-1.7546658902443926,1.7914213312450444
895,73.82158991037527,0.4663933303494259,0.1540028735322998,highway,foggy,63.519568324268405,1,-1.4536123579058535,1.7480594176073663
896,66.48709887589642,0.5268804934439231,0.8108098964824715,city,clear,12.701915599024751,0,-2.041689131467211,1.7673923653330361
897,58.328819196831454,0.3489453949630503,0.06900483920040201,city,snowy,110.21203570434781,0,-1.8371444988521526,2.1311359110506487
898,61.46713686433323,0.4312215705174569,0.09457448620831632,city,rainy,58.14123668889189,1,-2.03481514487971,1.6455173505312095
899,72.06508966508358,0.43229888232096564,0.3422263089272676,city,rainy,60.9221714958953,0,-1.4767065992600006,2.052259664845847
900,51.83064329012764,0.4625609966793086,0.11809175819713336,rural,snowy,86.25062353462069,0,-2.035973707367442,1.9847616081053139
901,63.686733088729014,0.40734867452202517,0.4757000212554925,highway,clear,129.14545811912188,0,-1.9407426967004882,1.5117269452664588
902,56.06661187672639,0.4466456374176918,0.39967589044187035,rural,rainy,49.73948597453295,1,-2.0318915412218574,1.657308039419481
903,60.28744822934817,0.34855859376018794,0.721809795885717,highway,snowy,14.570264840202176,1,-2.076495230562541,1.7899201295213365
904,72.78451862607298,0.55487004763949,0.9530041552097204,rural,foggy,76.39662985911112,0,-1.78156814314538,1.7880415987960736
905,61.910990680199035,0.49174864810886054,0.753558584739126,rural,snowy,9.886576160950986,1,-1.870002383876545,1.6933810166779193
906,60.46436548156149,0.3294792392223983,0.17944866288060435,highway,snowy,125.50833178059897,0,-1.7298056070862078,2.0026496427480454
907,46.40143859020081,0.41651700894533267,0.935521285464403,rural,clear,172.66382422606335,0,-1.6757416171936557,1.840524640916234
908,67.46253566027221,0.5336601427562166,0.3921334325530672,city,rainy,118.5765853766637,0,-2.136306518352354,1.814448434679142
909,66.45484181141076,0.445697805361421,0.4741893609269129,city,snowy,49.57028095515364,0,-1.7396245454648513,2.0592173689731172
910,81.6325472330546,0.4303058539861903,0.42157623737063554,rural,rainy,32.70642975676863,0,-1.9825464916037825,1.6546793372556567
911,56.92221765046999,0.4925407322991924,0.28054702328771897,rural,rainy,41.901042834016174,0,-1.7712201158895045,1.6846093446609436
912,62.19150327663939,0.5343597535178216,0.8950442877974839,highway,clear,39.889800570261876,1,-1.733251407101703,1.7221292815710334
913,62.49383683710755,0.35636475429608394,0.3322388658966161,highway,foggy,56.48949108801282,1,-1.8517794552061089,1.520756286190339
914,75.77453279763475,0.555012848121788,0.5785964696795464,rural,rainy,17.52240206306608,0,-1.5366774161144277,1.7955980028844354
915,59.047044676130476,0.41997067183926234,0.2400335843743302,highway,clear,161.22943037635835,1,-2.0865702934520156,1.9249766287076384
916,62.790215257703395,0.49820720317502015,0.7973753747701804,city,clear,159.3216891593114,1,-2.025184837523153,1.5467728313806652
917,66.0789650971654,0.49645798593084906,0.7741986595291865,city,snowy,110.7425256422751,0,-1.7512100718537142,1.5902085440883658
918,61.86609123156358,0.4472933881760226,0.29631213844704396,city,rainy,11.145666037144528,0,-1.3776208552378022,1.8082053125817212
919,55.535663854494715,0.39763402538692855,0.6815540731434536,highway,clear,144.7201333299179,0,-1.988275532798268,1.868537085394765
920,61.94089992898308,0.4714313451907736,0.7038735330949497,highway,foggy,11.121945072884165,0,-1.813053288012946,1.7503923531516092
921,70.73631749859771,0.6625330309075195,0.5625114161047662,highway,snowy,19.155820277363723,0,-1.5618129616521146,1.7215144579341146
922,49.7348470058894,0.3638324969536369,0.6005983822716702,highway,foggy,58.55335067596862,0,-1.6167774277613283,2.0698825881853833
923,61.32969674146876,0.6692313019104876,0.5744546382907958,rural,clear,77.66465717980084,1,-1.6769998163665605,1.683634460788024
924,52.99879185060827,0.47402788289234676,0.08186440399484562,rural,snowy,63.70001220875745,1,-1.9438848400934736,2.1026181716712404
925,71.95046628924842,0.5035371417088639,0.670265344713785,rural,rainy,29.74136057610551,1,-1.8050833746630124,1.6872156268466416
926,44.76813095216225,0.39132891886152726,0.46977500983869125,rural,snowy,20.183349182719347,1,-1.7940727014984508,1.9035823113672024
927,54.410781527284115,0.4228730583322519,0.43845728054141353,city,snowy,154.69474080679498,0,-1.5913686019115092,1.6823472948150235
928,63.772118750645205,0.4497090349961981,0.8599992187818007,highway,foggy,65.37262067134705,0,-1.8265975683565407,1.7141120260419225
929,75.65524029234341,0.39543050291220877,0.02322671346111771,city,rainy,39.34788806007154,1,-1.5288032123451527,1.6731449911993899
930,59.34249738927012,0.47910820426291284,0.25131491795875516,highway,clear,87.65844419220758,0,-1.810926851009706,1.945692421030889
931,54.44800473306802,0.4592984108193229,0.12140349984274634,rural,foggy,6.628212096831314,0,-1.772119057228264,2.125946335303578
932,78.8115706944059,0.6850781142435733,0.03534104460972576,city,rainy,108.05061281980507,0,-1.825618550631372,1.8206200979288585
933,45.51986099583756,0.3834025814319539,0.27567699767594755,highway,clear,44.72812563292766,0,-1.835486251733373,1.5905334805353786
934,38.01194043379918,0.5102690516748587,0.9884762727946776,rural,snowy,107.67535454363839,0,-1.8142181748835493,1.9255580898488673
935,64.40014450053333,0.5247846281901825,0.2702291732075738,highway,rainy,110.54252960025642,0,-1.793124060914929,2.0951563340791886
936,54.97945775647389,0.39296794513481625,0.6637058197957714,highway,foggy,145.6603544445563,1,-2.124264600559851,1.974315354839142
937,49.787671828692865,0.5686827495452839,0.11829889004072147,rural,clear,41.3828560097053,1,-1.8559691299207672,1.5234008602044444
938,67.08356447299353,0.4601672987118372,0.60184763004723,city,clear,83.42363495147043,1,-1.462250432482369,1.6779827655909922
939,62.43800713771199,0.25076103484169326,0.9844814831383133,highway,rainy,173.13972087452177,0,-2.1626902945047846,1.6371126267487033
940,54.359213692632714,0.5659849612104565,0.2918375234604653,rural,rainy,130.88247193523162,1,-1.8489704075425824,1.8118146986531063
941,47.19695601329106,0.38830591158976363,0.8480756163755828,highway,snowy,175.56188544316052,0,-1.9122559760215012,1.9148574255490394
942,68.72457328280144,0.3952225053860901,0.9975713803665355,highway,clear,166.9258283538787,1,-1.7346501291333438,2.0229993529537147
943,66.50201177958661,0.5687902082892398,0.588554088720744,highway,snowy,109.93474742515777,1,-1.6979625049394627,1.8801969290194007
944,59.00824136220617,0.465283851758155,0.30940110042803537,city,snowy,47.507464058785814,1,-1.7708255401677493,2.102945052548716
945,78.46636996047665,0.59177721505515,0.6735312598991562,city,foggy,136.246348199235,1,-2.202496107008774,2.1698416679272903
946,49.29915233673847,0.6210166095365319,0.8448482062686188,city,foggy,125.6614642462127,1,-2.2055760398081246,2.087062097400391
947,44.74474829075261,0.4355071539677702,0.17135024296197832,city,rainy,106.00022166433159,1,-2.3328283692761547,1.6651651033629564
948,53.080919301187556,0.579326249595503,0.4525157638414533,rural,rainy,125.60926112843418,1,-1.8271667135132819,1.9395212015369454
949,59.54413983644502,0.4244539198607118,0.31918771012384095,city,rainy,110.44555461814518,0,-2.1287162050321418,1.909997179522016
950,62.43339449322692,0.7233115917132177,0.28335899696237987,highway,foggy,93.48822415311236,0,-2.269665136032749,2.1788591064428426
951,57.5876394214367,0.4307042995468785,0.8608212607401726,rural,snowy,74.87198670300177,0,-1.9839467863760325,2.427505113264906
952,63.520553965142966,0.6026087440960004,0.4216540068218385,highway,snowy,8.047507423939287,0,-1.936541170074029,1.7249530935617756
953,47.48460575809556,0.5843790025881576,0.3390763418039128,city,foggy,155.8238254385726,0,-1.8164267905419382,1.8475948984881412
954,74.4376460407326,0.5316087822108934,0.6035105414260137,highway,rainy,155.79730486795424,1,-1.7985400642138707,1.8296387965815601
955,59.178488216074314,0.43294568385833165,0.21940157963738127,highway,rainy,106.92851759440599,1,-1.787879755290986,2.0494711197886186
956,71.17295831588127,0.4848602508058591,0.22989349056807895,highway,snowy,48.21917492846774,0,-1.6360002943770584,1.7857971146612723
957,63.42725346377704,0.2846411887055448,0.5202887308715046,highway,clear,5.063587927000639,1,-1.8586326561243784,1.949473703975998
958,64.56753219153784,0.522442003838225,0.40927272864618414,city,clear,0.25718475005535923,0,-1.650207432917302,1.8191943786573659
959,65.69767280232205,0.5349615331028386,0.29498238392232445,highway,clear,13.123330150056994,0,-1.8699912876985223,1.5098141295204206
960,64.47708560017315,0.5133499419061371,0.0539511322741022,highway,clear,64.7795387432097,0,-1.879627112455308,1.808276021893422
961,66.42722759867544,0.20266938287074426,0.5207742386385216,highway,rainy,33.911270279473996,1,-1.9142721128890663,1.855171910702656
962,73.29152530132431,0.3734363554910189,0.8166092056010751,highway,foggy,47.710455414754236,0,-1.8072748441650492,1.8680049156348795
963,61.9652116970147,0.42519090171513374,0.8513772052860579,city,foggy,125.93886791488777,1,-1.6680400149807744,2.022662155577309
964,67.09003757588512,0.5291658933189046,0.23543997972608022,highway,clear,172.64695938464837,0,-1.6720502933224601,1.7335817992906752
965,59.102643057127736,0.5289338905642984,0.5996412039474883,rural,foggy,37.21965174360585,0,-1.6781331019937404,1.6064047251303135
966,74.40117215449473,0.4829776208028821,0.8558813094629404,rural,snowy,83.81590814456811,1,-1.7379026989192592,2.1025524606424186
967,53.2360769794073,0.5635245536603957,0.40872592827626475,highway,clear,178.46629226989384,1,-2.0304915349569908,1.7267389084922637
968,78.00940432910815,0.39737576246971,0.9321368173075285,highway,rainy,167.70139168215218,1,-1.2485588849939364,1.8572186306093212
969,59.59842049355657,0.5610235005693996,0.9029785291295529,city,clear,63.41693454526162,0,-2.066677532120593,1.8323026995564842
970,45.69224897881952,0.5474742104839891,0.2081338974188094,rural,snowy,57.54402842365497,0,-1.7755365188201384,1.5146046827919095
971,61.28104414910789,0.537755473283791,0.2589648329002038,city,foggy,43.59071526070464,1,-1.2004606809936504,2.1124439802479693
972,53.18948342525119,0.4817959568914344,0.18044199864596888,highway,foggy,27.972512969236007,1,-1.6235244141875789,1.8793277232127688
973,68.40643548988724,0.6830743824831262,0.1960543514547023,rural,foggy,82.8093742431801,1,-1.9400570979667724,1.9439644153814677
974,53.47376020697609,0.5493195688489878,0.907862087173498,rural,rainy,61.401692413214555,0,-1.5563285471061028,2.0737881417314084
975,55.538165667852205,0.4031664136746441,0.931137909192623,city,clear,134.0707668966711,1,-1.7609770093897035,1.7942771261500499
976,41.10459269054469,0.5248305475735984,0.05189724118513095,highway,rainy,42.635970689492,1,-1.9632681054103347,1.9412614966103467
977,55.47693680750923,0.5752483377074219,0.5936033556722048,rural,snowy,132.53980302360884,0,-1.7563815074209235,1.8571286570402972
978,35.76120673371044,0.44118914010756904,0.5642315628575716,city,rainy,51.86638547675539,1,-1.8725487927145348,1.9816537138705668
979,44.16097176514277,0.6089272246931099,0.39054764672445985,rural,clear,106.69118123656065,0,-1.8429416033215043,1.7498049737012353
980,67.60414656144297,0.5382033705716011,0.631697592823107,highway,foggy,114.91741735105161,1,-1.7915084759447024,2.1389362184808465
981,67.85800158650832,0.2657521662334653,0.9473678255108501,highway,foggy,120.9206565900599,0,-1.6600848164528004,1.5968508566651927
982,64.25457561784965,0.5299671977337926,0.17025488272214617,highway,foggy,31.56101748670711,0,-1.6196671217724297,2.099863390531564
983,50.33023856870787,0.45939708455872846,0.12041090971645563,city,foggy,50.88804654990498,0,-1.9456622423540013,2.11641576386761
984,59.5228864385802,0.5537179814541736,0.033390570828975674,highway,rainy,44.30082337294198,0,-1.7279668796887653,1.8867818915098713
985,59.963974609094315,0.5944214840251815,0.36383330784014345,city,clear,103.70887398278646,0,-1.8535311956381306,1.810055141782291
986,48.416353108074574,0.5195162047141818,0.33762847707786603,rural,clear,13.634352408846036,1,-1.6465567461017483,2.0981900827020854
987,75.0339830176715,0.6665252233944696,0.4308196881586439,highway,clear,93.28616099295301,1,-2.00426599354993,2.012062441136235
988,68.77362290575671,0.4821293115436504,0.5033100308809489,city,rainy,15.744070015747525,1,-1.8041515903282614,1.657412515063951
989,57.79035826170336,0.5624817823053875,0.7578239940304546,city,foggy,60.670078187960485,0,-2.165808046364194,1.934234248376983
990,60.26885838994531,0.5804942573637347,0.39211339045751836,city,foggy,123.60709673120077,1,-1.659143780245664,1.7739803908236973
991,62.08382807947552,0.49026540311072675,0.33061310936123356,highway,clear,74.26152990211837,1,-1.4396824244333555,1.909329005816532
992,39.58265131575709,0.5778774307977782,0.8268788202596269,city,foggy,50.461531088801,0,-1.4906546436851613,1.9437129714140384
993,57.52822617479403,0.44053270128378313,0.8497966706536564,highway,rainy,110.8542916618262,1,-1.6324773750658983,1.66294059538095
994,53.180157520022014,0.45774315809787813,0.23276596429335317,highway,snowy,133.2484402467801,1,-1.6850320497604176,1.5415808547911545
995,49.983799901050844,0.36875113096636875,0.31467182271130834,rural,foggy,45.82528825906733,0,-1.3867929099750003,1.7070436757334875
996,57.18899707114045,0.5241409116370047,0.8251163709100883,rural,snowy,53.8919821972579,1,-1.9113384278819554,2.0729757496253813
997,77.97686526849523,0.5325251675854344,0.07940824429776483,highway,snowy,115.2529050511955,0,-1.850660343114309,1.8486598320439127
998,66.4084286126701,0.6179263158579229,0.3258467803907379,rural,snowy,173.74018683250534,0,-1.517474802672098,2.0780253521471863
999,54.28821010217203,0.5791140004355884,0.4483501070408612,city,foggy,38.49687660055962,0,-1.827864988893588,2.176078866934037
1000,65.72582781356158,0.4715204443352567,0.18707161520057103,highway,snowy,117.76457442801772,0,-1.9850367948761607,1.8500092577161993
1001,73.99355436586002,0.3821820312665723,0.17991419661069818,rural,foggy,163.18617139230986,0,-2.1040432721729316,1.921219932444198
1002,69.24633682912769,0.5432850402519974,0.4248620580135287,city,clear,83.15401770798503,1,-1.9679242615409942,1.9919506153065742
1003,60.59630369920174,0.6110753172414642,0.7545217247348557,highway,rainy,57.03196076915843,0,-1.448373898537009,1.4162918810725427
1004,53.53063222294426,0.5755184973803944,0.8402329795476274,city,snowy,120.03679173717745,1,-1.8206685766642248,1.6944468248166467
1005,66.9822331361359,0.6084477524857288,0.9792350925361734,highway,snowy,5.657725166541525,0,-1.95209236702665,1.8145496314721123
1006,63.934853854217494,0.47881104688017573,0.07398405009171904,rural,clear,64.82889909600732,1,-1.817689980875045,2.0420290472952463
1007,68.95193220027733,0.45333810318243545,0.21668220114599268,city,rainy,46.43532482708044,0,-1.7349477667228668,1.5320835053557933
1008,66.35171801681969,0.4263098647768201,0.7566298423841977,rural,clear,40.43190650011704,0,-2.1717154147298925,1.9739192164380492
1009,70.49552715319335,0.4944103533386405,0.5405987060556618,city,rainy,32.356667434853385,0,-1.978124596794496,1.718193690856617
1010,54.64764788439432,0.4921409204031181,0.3276797739624182,city,snowy,132.6713942854717,0,-2.0975292689357916,1.9321311336352258
1011,73.17394065634326,0.5206677628539116,0.20558966124724354,city,rainy,171.9179631586736,0,-1.5073577371079316,1.7475516711748038
1012,61.975996046923996,0.4870702542964492,0.28047755164244803,city,clear,69.2587161579497,0,-1.8235906847195393,1.7705053725912219
1013,80.75260872625265,0.48663722702732287,0.42928895030095193,rural,snowy,8.838595243447378,1,-1.8350376256282808,1.7253805481196423
1014,53.10812181910432,0.4223305947027856,0.17715121950603274,city,clear,129.404126461064,0,-1.8360650974873443,1.7486526727730047
1015,77.3596380316525,0.5941619013551491,0.9642259558767506,rural,snowy,96.87678020344612,0,-2.023981352543279,2.066601952057162
1016,61.979107834626475,0.5076518062243711,0.10758844459987438,city,foggy,130.25603049224546,1,-1.6963890131773398,1.615961539119931
1017,53.48581996385552,0.4825556065714718,0.9855774344892191,highway,snowy,116.62274955580315,0,-1.4329499203157618,1.544510705544027
1018,55.16114165945678,0.4252570746750795,0.8418932860006726,highway,rainy,162.9784765734258,1,-1.923533836518098,1.585169028539273
1019,56.7965269180568,0.36680868896089136,0.4231516175137391,city,rainy,25.279234690845136,0,-1.6223484570655593,1.7170656391710137
1020,64.24165946401916,0.6307964192549343,0.7398163343882102,highway,rainy,30.449132146753477,0,-1.8223382361809892,1.79793282917113
1021,65.228354880355,0.5554638708131807,0.671515243696386,city,rainy,61.48246032416467,0,-1.9527065942057917,1.8565563181984186
1022,54.26299996061421,0.33760821574300326,0.21328691794893095,rural,rainy,88.4499868795415,1,-1.6189085059193555,1.798969730775543
1023,59.756454077390174,0.5763142300709657,0.3390700861189464,highway,foggy,166.62848058138974,1,-2.1242130059143607,1.6958791601570586
1024,81.42270358611864,0.5922481170233109,0.5131225628054579,city,snowy,163.2535612829929,0,-2.0844871482972067,2.2145324013538823
1025,77.27543170100711,0.512437612230093,0.6378441798877269,city,snowy,156.9369814684879,0,-1.446473430272341,1.9428957638171294
1026,64.36323669674032,0.6598110895751759,0.5428949813566215,rural,foggy,40.054848109846546,0,-1.880641567410332,1.6688198839320891
1027,60.380034781682,0.5216719642122883,0.4729874610064738,rural,foggy,131.3417478984634,0,-1.561692366644835,1.8199505214652507
1028,61.200313267182615,0.35831764720508097,0.44315227345490016,city,rainy,69.02851393628269,1,-1.823521714083504,2.037643755957363
1029,66.13517972730416,0.5365169001048321,0.4982644992950179,city,clear,167.61292695739445,0,-2.30750387187369,1.7122349737810172
1030,49.77207434801595,0.524489730171273,0.4343515198459703,city,clear,38.61645054814028,0,-1.6639666385989147,1.7776478863572835
1031,57.42623462576655,0.4396703151221845,0.5413300775457159,city,rainy,25.42643157671269,0,-1.7264100302790626,1.7356292592067848
1032,43.314159261224106,0.5573558836877425,0.8879852990466668,city,foggy,151.6293314340323,1,-1.9495032410846267,2.0504816380492175
1033,63.992231226052795,0.3332334733809138,0.6328293130546117,city,snowy,129.04336712142148,1,-1.5807706142842362,1.906218591796811
1034,66.4719593970274,0.5990566827442789,0.7226208749885401,rural,clear,147.85590208028938,1,-1.6129503023233749,1.6908117769782285
1035,55.16813537700626,0.4121878296394547,0.5974831337307765,highway,clear,28.42980978206298,0,-1.9510032577583463,2.2503666006276286
1036,75.73986763290033,0.4015053874882968,0.6430176824140023,city,foggy,159.26268379490332,0,-1.5834564645491114,1.6233603192510953
1037,47.74234336997659,0.4886175227692523,0.5783498284481802,city,rainy,121.97166419648457,1,-1.7560035352127188,1.81824572548083
1038,45.3562511979018,0.5432972928043636,0.026866522195823195,rural,snowy,117.28094452174379,0,-1.7861970735533401,2.0629364633801393
1039,62.24451818559972,0.5163924063593429,0.9995983822000198,highway,rainy,104.86509535764988,1,-1.9474421010046181,1.7985878365113561
1040,70.47098302612154,0.4257340834227622,0.033609240212896685,rural,rainy,137.67776740641176,1,-1.9832032976266123,1.7569715878195284
1041,76.83927691457869,0.44939107088081115,0.3951480082336537,rural,rainy,74.80949649851225,1,-1.5162009010236441,1.9096015683546714
1042,55.4111573713106,0.3866957652622538,0.10511567829893342,city,rainy,23.907824267970103,0,-1.7233360137619975,1.8552820333322828
1043,70.78680833431295,0.477532009837013,0.09692845044093246,city,clear,97.06767596895538,1,-1.611138424711572,1.6570013668094454
1044,59.61491530499293,0.607502121451091,0.7935269516744836,rural,foggy,134.6583523992412,0,-1.8959255484177948,1.9640440405602941
1045,58.273727000591805,0.49957370623561237,0.42592577935807696,city,snowy,27.656541519778823,0,-1.6992117485884806,1.6578509608350347
1046,68.83659937486672,0.5859414254759453,0.8011387082987649,city,clear,40.32372017001638,0,-1.8697170581371,1.5455673699666894
1047,66.52322878413419,0.6455401337726192,0.2727864706808315,city,snowy,125.37821197191215,1,-1.6666298293920647,1.864478611452675
1048,44.236078430157505,0.4411981480963033,0.25646279180623477,highway,snowy,48.53716813751078,0,-2.0805691685244865,1.6519116207489823
1049,74.76540349725896,0.4813426746944635,0.25123138181446214,highway,clear,30.589354905588173,0,-2.077062224919528,1.8337222713438597
1050,73.80091354147451,0.7171192861062495,0.6161456264079193,city,clear,160.09057391495372,1,-2.0211361238773606,1.9047134046644947
1051,53.74437298490471,0.6444343411979945,0.8149993898456,rural,snowy,28.96116408974801,0,-1.8024273376918174,1.8656527429988552
1052,63.95803533437409,0.33275954741876473,0.45226101007524055,highway,snowy,61.94674422852167,1,-2.2437872188907866,2.4542039312692037
